clear_fraction,lat,lon,.geo
0.43367347,-15.73399220135342,-67.09966014730766,
0.44260204,-15.73399220135342,-67.09067699446646,
0.44642857,-15.73399220135342,-67.08169384162527,
0.44132653,-15.73399220135342,-67.07271068878407,
0.3252551,-15.73399220135342,-67.06372753594287,
0.4260204,-15.73399220135342,-67.05474438310169,
0.44005102,-15.73399220135342,-67.0457612302605,
0.42239186,-15.73399220135342,-67.0367780774193,
0.3994911,-15.73399220135342,-67.0277949245781,
0.36548224,-15.73399220135342,-67.0188117717369,
0.33756346,-15.73399220135342,-67.00982861889571,
0.3172589,-15.73399220135342,-67.00084546605451,
0.28172588,-15.73399220135342,-66.99186231321332,
0.25888324,-15.73399220135342,-66.98287916037212,
0.23350254,-15.73399220135342,-66.97389600753093,
0.22335026,-15.73399220135342,-66.96491285468973,
0.2994924,-15.73399220135342,-66.95592970184853,
0.35786802,-15.73399220135342,-66.94694654900734,
0.3680203,-15.73399220135342,-66.93796339616615,
0.3604061,-15.73399220135342,-66.92898024332496,
0.34771574,-15.73399220135342,-66.91999709048376,
0.29187816,-15.73399220135342,-66.91101393764256,
0.2741117,-15.73399220135342,-66.90203078480137,
0.28426397,-15.73399220135342,-66.89304763196017,
0.2538071,-15.73399220135342,-66.88406447911898,
0.20304568,-15.73399220135342,-66.87508132627778,
0.22081219,-15.73399220135342,-66.86609817343658,
0.2544529,-15.73399220135342,-66.85711502059539,
0.24681933,-15.73399220135342,-66.84813186775419,
0.259542,-15.73399220135342,-66.839148714913,
0.2773537,-15.73399220135342,-66.8301655620718,
0.28061223,-15.73399220135342,-66.82118240923062,
0.25510204,-15.73399220135342,-66.81219925638942,
0.26410258,-15.73399220135342,-66.80321610354822,
0.2820513,-15.73399220135342,-66.79423295070703,
0.32390746,-15.73399220135342,-66.78524979786583,
0.32133675,-15.73399220135342,-66.77626664502463,
0.28092784,-15.73399220135342,-66.76728349218344,
0.26030928,-15.73399220135342,-66.75830033934224,
0.3298969,-15.73399220135342,-66.74931718650105,
0.3427835,-15.73399220135342,-66.74033403365985,
0.35824743,-15.73399220135342,-66.73135088081865,
0.3685567,-15.73399220135342,-66.72236772797746,
0.38659793,-15.73399220135342,-66.71338457513626,
0.39948454,-15.73399220135342,-66.70440142229508,
0.40463918,-15.73399220135342,-66.69541826945388,
0.38917527,-15.73399220135342,-66.68643511661269,
0.33161953,-15.73399220135342,-66.67745196377149,
0.3470437,-15.73399220135342,-66.66846881093029,
0.34961438,-15.73399220135342,-66.6594856580891,
0.35732648,-15.73399220135342,-66.6505025052479,
0.38046274,-15.73399220135342,-66.6415193524067,
0.3907455,-15.73399220135342,-66.63253619956551,
0.3856041,-15.73399220135342,-66.62355304672431,
0.3907455,-15.73399220135342,-66.61456989388311,
0.3958869,-15.73399220135342,-66.60558674104192,
0.30690536,-15.742975354194614,-67.17152537003722,
0.36317137,-15.742975354194614,-67.16254221719603,
0.3836317,-15.742975354194614,-67.15355906435484,
0.40153453,-15.742975354194614,-67.14457591151364,
0.42966753,-15.742975354194614,-67.13559275867244,
0.39923468,-15.742975354194614,-67.12660960583125,
0.39668366,-15.742975354194614,-67.11762645299005,
0.4387755,-15.742975354194614,-67.10864330014886,
0.4375,-15.742975354194614,-67.09966014730766,
0.44005102,-15.742975354194614,-67.09067699446646,
0.4489796,-15.742975354194614,-67.08169384162527,
0.45918366,-15.742975354194614,-67.07271068878407,
0.45408162,-15.742975354194614,-67.06372753594287,
0.39540815,-15.742975354194614,-67.05474438310169,
0.40816328,-15.742975354194614,-67.0457612302605,
0.41984734,-15.742975354194614,-67.0367780774193,
0.39440203,-15.742975354194614,-67.0277949245781,
0.36386767,-15.742975354194614,-67.0188117717369,
0.35368958,-15.742975354194614,-67.00982861889571,
0.35368958,-15.742975354194614,-67.00084546605451,
0.30964467,-15.742975354194614,-66.99186231321332,
0.29187816,-15.742975354194614,-66.98287916037212,
0.2741117,-15.742975354194614,-66.97389600753093,
0.2360406,-15.742975354194614,-66.96491285468973,
0.3147208,-15.742975354194614,-66.95592970184853,
0.34771574,-15.742975354194614,-66.94694654900734,
0.37309644,-15.742975354194614,-66.93796339616615,
0.37055838,-15.742975354194614,-66.92898024332496,
0.34771574,-15.742975354194614,-66.91999709048376,
0.28172588,-15.742975354194614,-66.91101393764256,
0.23350254,-15.742975354194614,-66.90203078480137,
0.24619289,-15.742975354194614,-66.89304763196017,
0.22081219,-15.742975354194614,-66.88406447911898,
0.18527919,-15.742975354194614,-66.87508132627778,
0.20558375,-15.742975354194614,-66.86609817343658,
0.24619289,-15.742975354194614,-66.85711502059539,
0.26649746,-15.742975354194614,-66.84813186775419,
0.28680202,-15.742975354194614,-66.839148714913,
0.24365482,-15.742975354194614,-66.8301655620718,
0.26649746,-15.742975354194614,-66.82118240923062,
0.28426397,-15.742975354194614,-66.81219925638942,
0.26717559,-15.742975354194614,-66.80321610354822,
0.27989823,-15.742975354194614,-66.79423295070703,
0.2951654,-15.742975354194614,-66.78524979786583,
0.31806615,-15.742975354194614,-66.77626664502463,
0.29336736,-15.742975354194614,-66.76728349218344,
0.2966752,-15.742975354194614,-66.75830033934224,
0.2820513,-15.742975354194614,-66.74931718650105,
0.31538463,-15.742975354194614,-66.74033403365985,
0.36246786,-15.742975354194614,-66.73135088081865,
0.35732648,-15.742975354194614,-66.72236772797746,
0.38659793,-15.742975354194614,-66.71338457513626,
0.39948454,-15.742975354194614,-66.70440142229508,
0.41494846,-15.742975354194614,-66.69541826945388,
0.4072165,-15.742975354194614,-66.68643511661269,
0.35824743,-15.742975354194614,-66.67745196377149,
0.3298969,-15.742975354194614,-66.66846881093029,
0.3273196,-15.742975354194614,-66.6594856580891,
0.33505154,-15.742975354194614,-66.6505025052479,
0.3685567,-15.742975354194614,-66.6415193524067,
0.36340207,-15.742975354194614,-66.63253619956551,
0.37789202,-15.742975354194614,-66.62355304672431,
0.3856041,-15.742975354194614,-66.61456989388311,
0.3881748,-15.742975354194614,-66.60558674104192,
0.34015346,-15.75195850703581,-67.17152537003722,
0.39897698,-15.75195850703581,-67.16254221719603,
0.40920717,-15.75195850703581,-67.15355906435484,
0.40153453,-15.75195850703581,-67.14457591151364,
0.40920717,-15.75195850703581,-67.13559275867244,
0.3494898,-15.75195850703581,-67.12660960583125,
0.3737245,-15.75195850703581,-67.11762645299005,
0.39923468,-15.75195850703581,-67.10864330014886,
0.39413264,-15.75195850703581,-67.09966014730766,
0.4234694,-15.75195850703581,-67.09067699446646,
0.41836736,-15.75195850703581,-67.08169384162527,
0.41964287,-15.75195850703581,-67.07271068878407,
0.43494898,-15.75195850703581,-67.06372753594287,
0.44387755,-15.75195850703581,-67.05474438310169,
0.44132653,-15.75195850703581,-67.0457612302605,
0.44020355,-15.75195850703581,-67.0367780774193,
0.42239186,-15.75195850703581,-67.0277949245781,
0.39440203,-15.75195850703581,-67.0188117717369,
0.39694658,-15.75195850703581,-67.00982861889571,
0.3816794,-15.75195850703581,-67.00084546605451,
0.36386767,-15.75195850703581,-66.99186231321332,
0.36386767,-15.75195850703581,-66.98287916037212,
0.34605598,-15.75195850703581,-66.97389600753093,
0.29007635,-15.75195850703581,-66.96491285468973,
0.33333334,-15.75195850703581,-66.95592970184853,
0.37150127,-15.75195850703581,-66.94694654900734,
0.37563452,-15.75195850703581,-66.93796339616615,
0.35025382,-15.75195850703581,-66.92898024332496,
0.34517765,-15.75195850703581,-66.91999709048376,
0.29187816,-15.75195850703581,-66.91101393764256,
0.2741117,-15.75195850703581,-66.90203078480137,
0.26395938,-15.75195850703581,-66.89304763196017,
0.2538071,-15.75195850703581,-66.88406447911898,
0.17258883,-15.75195850703581,-66.87508132627778,
0.18527919,-15.75195850703581,-66.86609817343658,
0.24365482,-15.75195850703581,-66.85711502059539,
0.24619289,-15.75195850703581,-66.84813186775419,
0.2893401,-15.75195850703581,-66.839148714913,
0.27664974,-15.75195850703581,-66.8301655620718,
0.24111675,-15.75195850703581,-66.82118240923062,
0.26903552,-15.75195850703581,-66.81219925638942,
0.2715736,-15.75195850703581,-66.80321610354822,
0.26142132,-15.75195850703581,-66.79423295070703,
0.3147208,-15.75195850703581,-66.78524979786583,
0.302799,-15.75195850703581,-66.77626664502463,
0.27989823,-15.75195850703581,-66.76728349218344,
0.28498727,-15.75195850703581,-66.75830033934224,
0.26463103,-15.75195850703581,-66.74931718650105,
0.2755102,-15.75195850703581,-66.74033403365985,
0.32736573,-15.75195850703581,-66.73135088081865,
0.34871796,-15.75195850703581,-66.72236772797746,
0.3897436,-15.75195850703581,-66.71338457513626,
0.3907455,-15.75195850703581,-66.70440142229508,
0.4072165,-15.75195850703581,-66.69541826945388,
0.42525774,-15.75195850703581,-66.68643511661269,
0.38402063,-15.75195850703581,-66.67745196377149,
0.3943299,-15.75195850703581,-66.66846881093029,
0.32216495,-15.75195850703581,-66.6594856580891,
0.32216495,-15.75195850703581,-66.6505025052479,
0.32216495,-15.75195850703581,-66.6415193524067,
0.34536082,-15.75195850703581,-66.63253619956551,
0.35824743,-15.75195850703581,-66.62355304672431,
0.36597937,-15.75195850703581,-66.61456989388311,
0.3814433,-15.75195850703581,-66.60558674104192,
0.375,-15.760941659877004,-67.17152537003722,
0.40561223,-15.760941659877004,-67.16254221719603,
0.40153453,-15.760941659877004,-67.15355906435484,
0.3938619,-15.760941659877004,-67.14457591151364,
0.3785166,-15.760941659877004,-67.13559275867244,
0.3252551,-15.760941659877004,-67.12660960583125,
0.35841838,-15.760941659877004,-67.11762645299005,
0.38137755,-15.760941659877004,-67.10864330014886,
0.39668366,-15.760941659877004,-67.09966014730766,
0.4119898,-15.760941659877004,-67.09067699446646,
0.40816328,-15.760941659877004,-67.08169384162527,
0.41964287,-15.760941659877004,-67.07271068878407,
0.4260204,-15.760941659877004,-67.06372753594287,
0.44132653,-15.760941659877004,-67.05474438310169,
0.43494898,-15.760941659877004,-67.0457612302605,
0.35368958,-15.760941659877004,-67.0367780774193,
0.40712467,-15.760941659877004,-67.0277949245781,
0.40712467,-15.760941659877004,-67.0188117717369,
0.4173028,-15.760941659877004,-67.00982861889571,
0.3918575,-15.760941659877004,-67.00084546605451,
0.39440203,-15.760941659877004,-66.99186231321332,
0.37659034,-15.760941659877004,-66.98287916037212,
0.37913486,-15.760941659877004,-66.97389600753093,
0.35368958,-15.760941659877004,-66.96491285468973,
0.35877863,-15.760941659877004,-66.95592970184853,
0.35114503,-15.760941659877004,-66.94694654900734,
0.3409669,-15.760941659877004,-66.93796339616615,
0.31552163,-15.760941659877004,-66.92898024332496,
0.30788803,-15.760941659877004,-66.91999709048376,
0.35368958,-15.760941659877004,-66.91101393764256,
0.3562341,-15.760941659877004,-66.90203078480137,
0.302799,-15.760941659877004,-66.89304763196017,
0.2977099,-15.760941659877004,-66.88406447911898,
0.29441625,-15.760941659877004,-66.87508132627778,
0.2715736,-15.760941659877004,-66.86609817343658,
0.27664974,-15.760941659877004,-66.85711502059539,
0.26649746,-15.760941659877004,-66.84813186775419,
0.2360406,-15.760941659877004,-66.839148714913,
0.23096447,-15.760941659877004,-66.8301655620718,
0.23350254,-15.760941659877004,-66.82118240923062,
0.23096447,-15.760941659877004,-66.81219925638942,
0.26649746,-15.760941659877004,-66.80321610354822,
0.29187816,-15.760941659877004,-66.79423295070703,
0.30203044,-15.760941659877004,-66.78524979786583,
0.30710658,-15.760941659877004,-66.77626664502463,
0.27664974,-15.760941659877004,-66.76728349218344,
0.29187816,-15.760941659877004,-66.75830033934224,
0.23350254,-15.760941659877004,-66.74931718650105,
0.28680202,-15.760941659877004,-66.74033403365985,
0.2977099,-15.760941659877004,-66.73135088081865,
0.32315522,-15.760941659877004,-66.72236772797746,
0.40458015,-15.760941659877004,-66.71338457513626,
0.40203562,-15.760941659877004,-66.70440142229508,
0.4005102,-15.760941659877004,-66.69541826945388,
0.37595907,-15.760941659877004,-66.68643511661269,
0.3820513,-15.760941659877004,-66.67745196377149,
0.37179488,-15.760941659877004,-66.66846881093029,
0.36760926,-15.760941659877004,-66.6594856580891,
0.33676094,-15.760941659877004,-66.6505025052479,
0.31185567,-15.760941659877004,-66.6415193524067,
0.31958762,-15.760941659877004,-66.63253619956551,
0.3556701,-15.760941659877004,-66.62355304672431,
0.35824743,-15.760941659877004,-66.61456989388311,
0.38917527,-15.760941659877004,-66.60558674104192,
0.39285713,-15.7699248127182,-67.17152537003722,
0.40816328,-15.7699248127182,-67.16254221719603,
0.39285713,-15.7699248127182,-67.15355906435484,
0.39030612,-15.7699248127182,-67.14457591151364,
0.35204083,-15.7699248127182,-67.13559275867244,
0.2811705,-15.7699248127182,-67.12660960583125,
0.3053435,-15.7699248127182,-67.11762645299005,
0.34311223,-15.7699248127182,-67.10864330014886,
0.35714287,-15.7699248127182,-67.09966014730766,
0.38392857,-15.7699248127182,-67.09067699446646,
0.38010204,-15.7699248127182,-67.08169384162527,
0.4094388,-15.7699248127182,-67.07271068878407,
0.43112245,-15.7699248127182,-67.06372753594287,
0.4362245,-15.7699248127182,-67.05474438310169,
0.44770408,-15.7699248127182,-67.0457612302605,
0.44529262,-15.7699248127182,-67.0367780774193,
0.42493638,-15.7699248127182,-67.0277949245781,
0.40712467,-15.7699248127182,-67.0188117717369,
0.41475827,-15.7699248127182,-67.00982861889571,
0.40458015,-15.7699248127182,-67.00084546605451,
0.3994911,-15.7699248127182,-66.99186231321332,
0.39694658,-15.7699248127182,-66.98287916037212,
0.38931298,-15.7699248127182,-66.97389600753093,
0.37913486,-15.7699248127182,-66.96491285468973,
0.37150127,-15.7699248127182,-66.95592970184853,
0.3486005,-15.7699248127182,-66.94694654900734,
0.34351146,-15.7699248127182,-66.93796339616615,
0.30025446,-15.7699248127182,-66.92898024332496,
0.28498727,-15.7699248127182,-66.91999709048376,
0.30788803,-15.7699248127182,-66.91101393764256,
0.3486005,-15.7699248127182,-66.90203078480137,
0.33333334,-15.7699248127182,-66.89304763196017,
0.31552163,-15.7699248127182,-66.88406447911898,
0.30025446,-15.7699248127182,-66.87508132627778,
0.2875318,-15.7699248127182,-66.86609817343658,
0.2969543,-15.7699248127182,-66.85711502059539,
0.29441625,-15.7699248127182,-66.84813186775419,
0.23350254,-15.7699248127182,-66.839148714913,
0.23857868,-15.7699248127182,-66.8301655620718,
0.25126904,-15.7699248127182,-66.82118240923062,
0.22588833,-15.7699248127182,-66.81219925638942,
0.24111675,-15.7699248127182,-66.80321610354822,
0.2969543,-15.7699248127182,-66.79423295070703,
0.31218275,-15.7699248127182,-66.78524979786583,
0.32741117,-15.7699248127182,-66.77626664502463,
0.2715736,-15.7699248127182,-66.76728349218344,
0.2715736,-15.7699248127182,-66.75830033934224,
0.2715736,-15.7699248127182,-66.74931718650105,
0.27664974,-15.7699248127182,-66.74033403365985,
0.32233503,-15.7699248127182,-66.73135088081865,
0.32994923,-15.7699248127182,-66.72236772797746,
0.38071066,-15.7699248127182,-66.71338457513626,
0.39593908,-15.7699248127182,-66.70440142229508,
0.40609136,-15.7699248127182,-66.69541826945388,
0.38676846,-15.7699248127182,-66.68643511661269,
0.35877863,-15.7699248127182,-66.67745196377149,
0.3740458,-15.7699248127182,-66.66846881093029,
0.3842239,-15.7699248127182,-66.6594856580891,
0.35204083,-15.7699248127182,-66.6505025052479,
0.32225063,-15.7699248127182,-66.6415193524067,
0.2685422,-15.7699248127182,-66.63253619956551,
0.2974359,-15.7699248127182,-66.62355304672431,
0.33589745,-15.7699248127182,-66.61456989388311,
0.3907455,-15.7699248127182,-66.60558674104192,
0.39030612,-15.778907965559396,-67.17152537003722,
0.37755102,-15.778907965559396,-67.16254221719603,
0.37755102,-15.778907965559396,-67.15355906435484,
0.35969388,-15.778907965559396,-67.14457591151364,
0.33163264,-15.778907965559396,-67.13559275867244,
0.2620865,-15.778907965559396,-67.12660960583125,
0.24300255,-15.778907965559396,-67.11762645299005,
0.3091603,-15.778907965559396,-67.10864330014886,
0.32951653,-15.778907965559396,-67.09966014730766,
0.38040712,-15.778907965559396,-67.09067699446646,
0.37117347,-15.778907965559396,-67.08169384162527,
0.39058524,-15.778907965559396,-67.07271068878407,
0.39694658,-15.778907965559396,-67.06372753594287,
0.41836736,-15.778907965559396,-67.05474438310169,
0.42984694,-15.778907965559396,-67.0457612302605,
0.44020355,-15.778907965559396,-67.0367780774193,
0.44020355,-15.778907965559396,-67.0277949245781,
0.42493638,-15.778907965559396,-67.0188117717369,
0.4173028,-15.778907965559396,-67.00982861889571,
0.3994911,-15.778907965559396,-67.00084546605451,
0.37150127,-15.778907965559396,-66.99186231321332,
0.4274809,-15.778907965559396,-66.98287916037212,
0.43002546,-15.778907965559396,-66.97389600753093,
0.3994911,-15.778907965559396,-66.96491285468973,
0.40966922,-15.778907965559396,-66.95592970184853,
0.3740458,-15.778907965559396,-66.94694654900734,
0.36641222,-15.778907965559396,-66.93796339616615,
0.3053435,-15.778907965559396,-66.92898024332496,
0.28244275,-15.778907965559396,-66.91999709048376,
0.2620865,-15.778907965559396,-66.91101393764256,
0.302799,-15.778907965559396,-66.90203078480137,
0.34605598,-15.778907965559396,-66.89304763196017,
0.36132315,-15.778907965559396,-66.88406447911898,
0.29007635,-15.778907965559396,-66.87508132627778,
0.22137405,-15.778907965559396,-66.86609817343658,
0.24427481,-15.778907965559396,-66.85711502059539,
0.23664123,-15.778907965559396,-66.84813186775419,
0.26717559,-15.778907965559396,-66.839148714913,
0.23918575,-15.778907965559396,-66.8301655620718,
0.23155217,-15.778907965559396,-66.82118240923062,
0.24173027,-15.778907965559396,-66.81219925638942,
0.23857868,-15.778907965559396,-66.80321610354822,
0.26395938,-15.778907965559396,-66.79423295070703,
0.30710658,-15.778907965559396,-66.78524979786583,
0.32741117,-15.778907965559396,-66.77626664502463,
0.3248731,-15.778907965559396,-66.76728349218344,
0.28172588,-15.778907965559396,-66.75830033934224,
0.2715736,-15.778907965559396,-66.74931718650105,
0.27918783,-15.778907965559396,-66.74033403365985,
0.33756346,-15.778907965559396,-66.73135088081865,
0.33248731,-15.778907965559396,-66.72236772797746,
0.36548224,-15.778907965559396,-66.71338457513626,
0.3857868,-15.778907965559396,-66.70440142229508,
0.41624364,-15.778907965559396,-66.69541826945388,
0.4035533,-15.778907965559396,-66.68643511661269,
0.34771574,-15.778907965559396,-66.67745196377149,
0.35279188,-15.778907965559396,-66.66846881093029,
0.38676846,-15.778907965559396,-66.6594856580891,
0.3816794,-15.778907965559396,-66.6505025052479,
0.34605598,-15.778907965559396,-66.6415193524067,
0.27989823,-15.778907965559396,-66.63253619956551,
0.26785713,-15.778907965559396,-66.62355304672431,
0.31713554,-15.778907965559396,-66.61456989388311,
0.37179488,-15.778907965559396,-66.60558674104192,
0.39540815,-15.78789111840059,-67.17152537003722,
0.375,-15.78789111840059,-67.16254221719603,
0.38520408,-15.78789111840059,-67.15355906435484,
0.38520408,-15.78789111840059,-67.14457591151364,
0.36989796,-15.78789111840059,-67.13559275867244,
0.27989823,-15.78789111840059,-67.12660960583125,
0.23536895,-15.78789111840059,-67.11762645299005,
0.18447837,-15.78789111840059,-67.10864330014886,
0.24554707,-15.78789111840059,-67.09966014730766,
0.32315522,-15.78789111840059,-67.09067699446646,
0.326972,-15.78789111840059,-67.08169384162527,
0.37913486,-15.78789111840059,-67.07271068878407,
0.3918575,-15.78789111840059,-67.06372753594287,
0.40458015,-15.78789111840059,-67.05474438310169,
0.41475827,-15.78789111840059,-67.0457612302605,
0.41878173,-15.78789111840059,-67.0367780774193,
0.4274809,-15.78789111840059,-67.0277949245781,
0.4274809,-15.78789111840059,-67.0188117717369,
0.41984734,-15.78789111840059,-67.00982861889571,
0.4173028,-15.78789111840059,-67.00084546605451,
0.35114503,-15.78789111840059,-66.99186231321332,
0.41221374,-15.78789111840059,-66.98287916037212,
0.43256998,-15.78789111840059,-66.97389600753093,
0.40966922,-15.78789111840059,-66.96491285468973,
0.40966922,-15.78789111840059,-66.95592970184853,
0.3918575,-15.78789111840059,-66.94694654900734,
0.36641222,-15.78789111840059,-66.93796339616615,
0.32824427,-15.78789111840059,-66.92898024332496,
0.30788803,-15.78789111840059,-66.91999709048376,
0.2951654,-15.78789111840059,-66.91101393764256,
0.30788803,-15.78789111840059,-66.90203078480137,
0.35114503,-15.78789111840059,-66.89304763196017,
0.36895674,-15.78789111840059,-66.88406447911898,
0.2977099,-15.78789111840059,-66.87508132627778,
0.24681933,-15.78789111840059,-66.86609817343658,
0.21882951,-15.78789111840059,-66.85711502059539,
0.24427481,-15.78789111840059,-66.84813186775419,
0.25699747,-15.78789111840059,-66.839148714913,
0.22900763,-15.78789111840059,-66.8301655620718,
0.2519084,-15.78789111840059,-66.82118240923062,
0.2544529,-15.78789111840059,-66.81219925638942,
0.2697201,-15.78789111840059,-66.80321610354822,
0.2544529,-15.78789111840059,-66.79423295070703,
0.2773537,-15.78789111840059,-66.78524979786583,
0.2977099,-15.78789111840059,-66.77626664502463,
0.32315522,-15.78789111840059,-66.76728349218344,
0.32061067,-15.78789111840059,-66.75830033934224,
0.2969543,-15.78789111840059,-66.74931718650105,
0.31218275,-15.78789111840059,-66.74033403365985,
0.33248731,-15.78789111840059,-66.73135088081865,
0.33502537,-15.78789111840059,-66.72236772797746,
0.36548224,-15.78789111840059,-66.71338457513626,
0.33756346,-15.78789111840059,-66.70440142229508,
0.35786802,-15.78789111840059,-66.69541826945388,
0.37563452,-15.78789111840059,-66.68643511661269,
0.40101522,-15.78789111840059,-66.67745196377149,
0.37309644,-15.78789111840059,-66.66846881093029,
0.37055838,-15.78789111840059,-66.6594856580891,
0.3426396,-15.78789111840059,-66.6505025052479,
0.37055838,-15.78789111840059,-66.6415193524067,
0.33756346,-15.78789111840059,-66.63253619956551,
0.2360406,-15.78789111840059,-66.62355304672431,
0.23350254,-15.78789111840059,-66.61456989388311,
0.32061067,-15.78789111840059,-66.60558674104192,
0.39540815,-15.796874271241787,-67.17152537003722,
0.35459185,-15.796874271241787,-67.16254221719603,
0.35969388,-15.796874271241787,-67.15355906435484,
0.3622449,-15.796874271241787,-67.14457591151364,
0.38010204,-15.796874271241787,-67.13559275867244,
0.34732825,-15.796874271241787,-67.12660960583125,
0.28498727,-15.796874271241787,-67.11762645299005,
0.21119593,-15.796874271241787,-67.10864330014886,
0.18829517,-15.796874271241787,-67.09966014730766,
0.2697201,-15.796874271241787,-67.09067699446646,
0.2875318,-15.796874271241787,-67.08169384162527,
0.3193384,-15.796874271241787,-67.07271068878407,
0.34732825,-15.796874271241787,-67.06372753594287,
0.37913486,-15.796874271241787,-67.05474438310169,
0.41475827,-15.796874271241787,-67.0457612302605,
0.4035533,-15.796874271241787,-67.0367780774193,
0.4111675,-15.796874271241787,-67.0277949245781,
0.40101522,-15.796874271241787,-67.0188117717369,
0.41878173,-15.796874271241787,-67.00982861889571,
0.43654823,-15.796874271241787,-67.00084546605451,
0.41624364,-15.796874271241787,-66.99186231321332,
0.3604061,-15.796874271241787,-66.98287916037212,
0.41221374,-15.796874271241787,-66.97389600753093,
0.33333334,-15.796874271241787,-66.96491285468973,
0.23664123,-15.796874271241787,-66.95592970184853,
0.38931298,-15.796874271241787,-66.94694654900734,
0.39694658,-15.796874271241787,-66.93796339616615,
0.39694658,-15.796874271241787,-66.92898024332496,
0.36132315,-15.796874271241787,-66.91999709048376,
0.33587787,-15.796874271241787,-66.91101393764256,
0.34351146,-15.796874271241787,-66.90203078480137,
0.37150127,-15.796874271241787,-66.89304763196017,
0.35368958,-15.796874271241787,-66.88406447911898,
0.31806615,-15.796874271241787,-66.87508132627778,
0.32061067,-15.796874271241787,-66.86609817343658,
0.2773537,-15.796874271241787,-66.85711502059539,
0.29007635,-15.796874271241787,-66.84813186775419,
0.2519084,-15.796874271241787,-66.839148714913,
0.26717559,-15.796874271241787,-66.8301655620718,
0.24936387,-15.796874271241787,-66.82118240923062,
0.24173027,-15.796874271241787,-66.81219925638942,
0.27226463,-15.796874271241787,-66.80321610354822,
0.259542,-15.796874271241787,-66.79423295070703,
0.24427481,-15.796874271241787,-66.78524979786583,
0.28498727,-15.796874271241787,-66.77626664502463,
0.34351146,-15.796874271241787,-66.76728349218344,
0.33587787,-15.796874271241787,-66.75830033934224,
0.29007635,-15.796874271241787,-66.74931718650105,
0.30025446,-15.796874271241787,-66.74033403365985,
0.3562341,-15.796874271241787,-66.73135088081865,
0.34517765,-15.796874271241787,-66.72236772797746,
0.37817258,-15.796874271241787,-66.71338457513626,
0.35532996,-15.796874271241787,-66.70440142229508,
0.32233503,-15.796874271241787,-66.69541826945388,
0.33756346,-15.796874271241787,-66.68643511661269,
0.38324872,-15.796874271241787,-66.67745196377149,
0.3857868,-15.796874271241787,-66.66846881093029,
0.3604061,-15.796874271241787,-66.6594856580891,
0.33756346,-15.796874271241787,-66.6505025052479,
0.35786802,-15.796874271241787,-66.6415193524067,
0.3680203,-15.796874271241787,-66.63253619956551,
0.30203044,-15.796874271241787,-66.62355304672431,
0.24365482,-15.796874271241787,-66.61456989388311,
0.30964467,-15.796874271241787,-66.60558674104192,
0.37244898,-15.805857424082982,-67.17152537003722,
0.32908162,-15.805857424082982,-67.16254221719603,
0.2984694,-15.805857424082982,-67.15355906435484,
0.32908162,-15.805857424082982,-67.14457591151364,
0.35714287,-15.805857424082982,-67.13559275867244,
0.3562341,-15.805857424082982,-67.12660960583125,
0.32824427,-15.805857424082982,-67.11762645299005,
0.26844785,-15.805857424082982,-67.10864330014886,
0.22646311,-15.805857424082982,-67.09966014730766,
0.19974555,-15.805857424082982,-67.09067699446646,
0.24554707,-15.805857424082982,-67.08169384162527,
0.32951653,-15.805857424082982,-67.07271068878407,
0.34605598,-15.805857424082982,-67.06372753594287,
0.3816794,-15.805857424082982,-67.05474438310169,
0.3918575,-15.805857424082982,-67.0457612302605,
0.40609136,-15.805857424082982,-67.0367780774193,
0.40101522,-15.805857424082982,-67.0277949245781,
0.4137056,-15.805857424082982,-67.0188117717369,
0.40862945,-15.805857424082982,-67.00982861889571,
0.42385787,-15.805857424082982,-67.00084546605451,
0.42385787,-15.805857424082982,-66.99186231321332,
0.4314721,-15.805857424082982,-66.98287916037212,
0.428934,-15.805857424082982,-66.97389600753093,
0.40862945,-15.805857424082982,-66.96491285468973,
0.41624364,-15.805857424082982,-66.95592970184853,
0.32569975,-15.805857424082982,-66.94694654900734,
0.32061067,-15.805857424082982,-66.93796339616615,
0.41221374,-15.805857424082982,-66.92898024332496,
0.38676846,-15.805857424082982,-66.91999709048376,
0.36895674,-15.805857424082982,-66.91101393764256,
0.3816794,-15.805857424082982,-66.90203078480137,
0.38676846,-15.805857424082982,-66.89304763196017,
0.36132315,-15.805857424082982,-66.88406447911898,
0.36895674,-15.805857424082982,-66.87508132627778,
0.3307888,-15.805857424082982,-66.86609817343658,
0.2519084,-15.805857424082982,-66.85711502059539,
0.2697201,-15.805857424082982,-66.84813186775419,
0.22900763,-15.805857424082982,-66.839148714913,
0.24427481,-15.805857424082982,-66.8301655620718,
0.24427481,-15.805857424082982,-66.82118240923062,
0.22646311,-15.805857424082982,-66.81219925638942,
0.24681933,-15.805857424082982,-66.80321610354822,
0.2544529,-15.805857424082982,-66.79423295070703,
0.27226463,-15.805857424082982,-66.78524979786583,
0.26717559,-15.805857424082982,-66.77626664502463,
0.31806615,-15.805857424082982,-66.76728349218344,
0.3384224,-15.805857424082982,-66.75830033934224,
0.33587787,-15.805857424082982,-66.74931718650105,
0.3409669,-15.805857424082982,-66.74033403365985,
0.35368958,-15.805857424082982,-66.73135088081865,
0.37913486,-15.805857424082982,-66.72236772797746,
0.37659034,-15.805857424082982,-66.71338457513626,
0.36386767,-15.805857424082982,-66.70440142229508,
0.33587787,-15.805857424082982,-66.69541826945388,
0.3307888,-15.805857424082982,-66.68643511661269,
0.31979695,-15.805857424082982,-66.67745196377149,
