basis,country,elevation,gbif_id,institution,lat,lon,precip_mm,temp_c,year,group
HUMAN_OBSERVATION,Brazil,263.6449890136719,6511238938.0,ICMBio,-25.546117,-54.340028,1762,20.600000381469727,2013,occurrence
HUMAN_OBSERVATION,Brazil,217.2020721435547,6510762112.0,ICMBio,-25.517331,-54.283086,1770,20.399999618530273,2013,occurrence
HUMAN_OBSERVATION,Brazil,611.290283203125,6511007438.0,ICMBio,-21.263781,-48.322678,1335,21.799999237060547,2013,occurrence
HUMAN_OBSERVATION,Colombia,3129.628173828125,1427477819.0,IAvH,5.868806,-73.128472,1123,10.300000190734863,2013,occurrence
HUMAN_OBSERVATION,Brazil,820.6559448242188,6510149549.0,ICMBio,-23.338889,-46.396944,1372,17.799999237060547,2013,occurrence
HUMAN_OBSERVATION,Brazil,230.48464965820312,6510207181.0,ICMBio,-25.527291,-54.33248,1761,20.799999237060547,2013,occurrence
HUMAN_OBSERVATION,Brazil,797.6168823242188,6510691362.0,ICMBio,-23.349167,-46.694722,1376,18.200000762939453,2013,occurrence
HUMAN_OBSERVATION,Brazil,270.5285339355469,6510435773.0,ICMBio,-25.56077,-54.340504,1765,20.5,2013,occurrence
HUMAN_OBSERVATION,Brazil,316.5066833496094,2251943505.0,iNaturalist,-11.415399,-47.949427,1591,25.899999618530273,2013,occurrence
HUMAN_OBSERVATION,Brazil,869.931884765625,6510113452.0,ICMBio,-26.321422,-53.266869,2032,16.899999618530273,2013,occurrence
HUMAN_OBSERVATION,Colombia,2672.83642578125,1944885661.0,Universidad de Caldas (UCALDAS),4.461,-75.501278,1598,12.199999809265137,2013,occurrence
PRESERVED_SPECIMEN,Brazil,510.3863830566406,4929178676.0,PUC-RS,-27.415278,-53.417222,1873,19.200000762939453,2013,occurrence
PRESERVED_SPECIMEN,Brazil,386.7738037109375,4929178916.0,PUC-RS,-28.77884,-53.59769,1708,19.200000762939453,2013,occurrence
HUMAN_OBSERVATION,Brazil,928.2429809570312,6510255110.0,ICMBio,-23.253,-46.915001,1335,17.700000762939453,2013,occurrence
HUMAN_OBSERVATION,Brazil,61.30373001098633,6510542621.0,ICMBio,-22.423204,-42.05419,1159,22.5,2013,occurrence
HUMAN_OBSERVATION,Colombia,1382.7796630859375,1213680148.0,Fundación GAIA,3.785,-76.541389,1116,20.299999237060547,2013,occurrence
HUMAN_OBSERVATION,Brazil,606.0552978515625,3985658606.0,iNaturalist,-8.722251,-42.541441,747,25.100000381469727,2013,occurrence
HUMAN_OBSERVATION,Brazil,595.2217407226562,6510349515.0,ICMBio,-22.53154,-43.09011,1779,20.100000381469727,2013,occurrence
HUMAN_OBSERVATION,Brazil,614.0726928710938,6511030906.0,ICMBio,-22.824739,-47.124722,1309,19.700000762939453,2013,occurrence
HUMAN_OBSERVATION,Brazil,1243.74072265625,6510207564.0,ICMBio,-23.259001,-46.980999,1474,15.600000381469727,2013,occurrence
HUMAN_OBSERVATION,Brazil,1983.120361328125,6510643384.0,ICMBio,-22.460295,-43.061341,1893,12.600000381469727,2013,occurrence
HUMAN_OBSERVATION,Brazil,267.2420959472656,6510715954.0,ICMBio,-25.543992,-54.348182,1762,20.600000381469727,2013,occurrence
HUMAN_OBSERVATION,Brazil,983.2686767578125,6510839758.0,ICMBio,-23.293056,-45.12,1705,16.100000381469727,2013,occurrence
HUMAN_OBSERVATION,Brazil,1096.562744140625,6510871228.0,ICMBio,-23.245001,-46.983002,1414,16.299999237060547,2013,occurrence
HUMAN_OBSERVATION,Brazil,1083.8909912109375,6510995357.0,ICMBio,-23.245001,-47.005001,1404,16.399999618530273,2013,occurrence
HUMAN_OBSERVATION,Brazil,1076.287841796875,6511353198.0,ICMBio,-23.283056,-45.117778,1702,16.0,2013,occurrence
HUMAN_OBSERVATION,Brazil,1326.2706298828125,6510115002.0,ICMBio,-22.436389,-43.040228,1763,16.200000762939453,2013,occurrence
HUMAN_OBSERVATION,Brazil,1082.34716796875,6510122196.0,ICMBio,-23.233999,-46.992001,1346,17.200000762939453,2013,occurrence
HUMAN_OBSERVATION,Brazil,302.9446716308594,6510216054.0,ICMBio,-25.490548,-54.357497,1763,20.299999237060547,2013,occurrence
HUMAN_OBSERVATION,Brazil,983.21728515625,6510237247.0,ICMBio,-23.309628,-46.387578,1443,16.799999237060547,2013,occurrence
HUMAN_OBSERVATION,Brazil,1045.6973876953125,6510248883.0,ICMBio,-23.291128,-46.388294,1526,16.200000762939453,2013,occurrence
HUMAN_OBSERVATION,Brazil,942.6837158203125,6510296378.0,ICMBio,-23.338708,-46.432689,1422,17.100000381469727,2013,occurrence
HUMAN_OBSERVATION,Brazil,230.48464965820312,6510683943.0,ICMBio,-25.524447,-54.332044,1761,20.799999237060547,2013,occurrence
HUMAN_OBSERVATION,Brazil,835.2000122070312,6511119553.0,ICMBio,-23.23,-46.905998,1331,18.0,2013,occurrence
HUMAN_OBSERVATION,Brazil,934.6409301757812,6510403091.0,ICMBio,-23.442292,-46.639483,1429,17.100000381469727,2013,occurrence
HUMAN_OBSERVATION,Brazil,252.88693237304688,6510440995.0,ICMBio,-25.535119,-54.332665,1768,20.399999618530273,2013,occurrence
HUMAN_OBSERVATION,Brazil,1018.9175415039062,6510487808.0,ICMBio,-25.162444,-49.909417,1576,17.0,2013,occurrence
HUMAN_OBSERVATION,Brazil,655.0067749023438,6510719523.0,ICMBio,-21.7833423,-48.1944577,1349,20.5,2013,occurrence
HUMAN_OBSERVATION,Brazil,822.9525146484375,6511351916.0,ICMBio,-25.280389,-50.360917,1458,18.0,2013,occurrence
HUMAN_OBSERVATION,Colombia,13.623855590820312,1632926049.0,IIAP,5.6805,-77.248056,6073,26.200000762939453,2013,occurrence
HUMAN_OBSERVATION,Colombia,48.262229919433594,1978497587.0,IIAP,2.770167,-77.346278,8752,26.700000762939453,2013,occurrence
PRESERVED_SPECIMEN,Brazil,632.8189086914062,4929183531.0,PUC-RS,-29.172611,-51.087389,1872,16.899999618530273,2012,occurrence
HUMAN_OBSERVATION,Brazil,165.71157836914062,6510762630.0,ICMBio,-9.7938909,-37.001944,598,24.700000762939453,2012,occurrence
HUMAN_OBSERVATION,Brazil,102.81103515625,6510669954.0,ICMBio,-26.73885,-49.178933,1571,20.600000381469727,2012,occurrence
HUMAN_OBSERVATION,Brazil,974.49951171875,6510553012.0,ICMBio,-23.352219,-45.131942,1777,16.700000762939453,2012,occurrence
HUMAN_OBSERVATION,Brazil,834.6072998046875,6510915256.0,ICMBio,-22.90195,-48.448142,1330,18.899999618530273,2012,occurrence
HUMAN_OBSERVATION,Brazil,371.1946105957031,6511258795.0,ICMBio,-22.1885703,-43.1657208,1607,20.700000762939453,2012,occurrence
HUMAN_OBSERVATION,Brazil,391.7362976074219,6510576925.0,ICMBio,-22.056902,-43.1948887,1555,21.799999237060547,2012,occurrence
HUMAN_OBSERVATION,Brazil,1088.708251953125,6510697088.0,ICMBio,-24.572667,-49.926,1507,16.600000381469727,2012,occurrence
HUMAN_OBSERVATION,Brazil,458.5748596191406,6510976049.0,ICMBio,-7.9581072,-39.416667,625,24.200000762939453,2012,occurrence
PRESERVED_SPECIMEN,Brazil,71.51167297363281,4929178802.0,PUC-RS,-28.206667,-48.671389,1457,19.5,2012,occurrence
HUMAN_OBSERVATION,Brazil,1971.230712890625,6510845532.0,ICMBio,-22.485347,-43.072761,1911,12.199999809265137,2012,occurrence
HUMAN_OBSERVATION,Brazil,830.4766235351562,6510856003.0,ICMBio,-25.385528,-50.591056,1479,17.600000381469727,2012,occurrence
MACHINE_OBSERVATION,Colombia,160.13702392578125,3118573057.0,Asociación Colombiana de Zoología (ACZ),7.85025,-77.14803,2601,25.899999618530273,2012,occurrence
PRESERVED_SPECIMEN,Brazil,77.81365203857422,4929178785.0,PUC-RS,-30.140472,-52.083444,1348,19.200000762939453,2012,occurrence
HUMAN_OBSERVATION,Brazil,27.578706741333008,6510519881.0,ICMBio,-27.0946,-48.919931,1687,19.799999237060547,2012,occurrence
HUMAN_OBSERVATION,Brazil,238.07981872558594,6510732882.0,ICMBio,-25.527932,-54.276652,1769,20.600000381469727,2012,occurrence
PRESERVED_SPECIMEN,Brazil,176.43710327148438,4929178743.0,PUC-RS,-28.122883,-54.854503,1838,20.799999237060547,2012,occurrence
HUMAN_OBSERVATION,Brazil,834.861083984375,6511020668.0,ICMBio,-25.371389,-50.585917,1476,17.700000762939453,2012,occurrence
HUMAN_OBSERVATION,Brazil,227.59820556640625,6510757999.0,ICMBio,-25.519219,-54.276137,1771,20.399999618530273,2012,occurrence
HUMAN_OBSERVATION,Brazil,246.85366821289062,6510764041.0,ICMBio,-25.53728,-54.300892,1770,20.5,2012,occurrence
HUMAN_OBSERVATION,Brazil,205.8640899658203,6510892627.0,ICMBio,-25.553369,-54.300861,1765,20.899999618530273,2012,occurrence
HUMAN_OBSERVATION,Brazil,408.94964599609375,6510123420.0,ICMBio,-24.721944,-48.983333,1297,20.700000762939453,2011,occurrence
HUMAN_OBSERVATION,Brazil,1183.445556640625,6510330501.0,ICMBio,-22.455763,-42.999154,1746,17.200000762939453,2011,occurrence
HUMAN_OBSERVATION,Brazil,248.21966552734375,6510365699.0,ICMBio,-3.9034164,-46.8337195,1513,25.899999618530273,2011,occurrence
HUMAN_OBSERVATION,Brazil,337.0150146484375,6510845251.0,ICMBio,-24.283889,-53.84,1508,20.799999237060547,2011,occurrence
HUMAN_OBSERVATION,Peru,366.0368957519531,4089564391.0,FMNH,-4.2041,-77.5298,2562,26.200000762939453,2011,occurrence
HUMAN_OBSERVATION,Peru,1309.698974609375,4089564487.0,FMNH,-4.0431,-77.5412,2907,21.799999237060547,2011,occurrence
HUMAN_OBSERVATION,Brazil,678.6568603515625,6510382716.0,ICMBio,-28.313056,-52.181944,1743,17.799999237060547,2011,occurrence
HUMAN_OBSERVATION,Brazil,887.010498046875,6510616504.0,ICMBio,-19.928647,-43.937481,1451,20.299999237060547,2011,occurrence
HUMAN_OBSERVATION,Brazil,904.0573120117188,6511213701.0,ICMBio,-25.067403,-49.951294,1536,17.5,2011,occurrence
HUMAN_OBSERVATION,Brazil,274.0862731933594,6510100823.0,ICMBio,-25.37,-54.123056,1807,20.0,2011,occurrence
HUMAN_OBSERVATION,Brazil,733.4495849609375,6511171738.0,ICMBio,-20.783236,-42.871978,1266,20.0,2011,occurrence
HUMAN_OBSERVATION,Brazil,574.3992309570312,6510772605.0,ICMBio,-27.9502824,-53.3058962,1817,18.899999618530273,2011,occurrence
HUMAN_OBSERVATION,Brazil,829.2667236328125,6510622091.0,ICMBio,-4.418292,-39.043642,1454,21.200000762939453,2011,occurrence
OCCURRENCE,Brazil,545.8427734375,3967830767.0,Universidade Federal de São Carlos - UFSCAR,-22.4210768,-49.6866999,1285,20.600000381469727,2011,occurrence
MACHINE_OBSERVATION,Colombia,2611.412841796875,3118572887.0,Asociación Colombiana de Zoología (ACZ),2.64848,-76.90725,2839,13.100000381469727,2010,occurrence
HUMAN_OBSERVATION,Brazil,1.977402687072754,6510793063.0,ICMBio,-29.766511,-50.0553,1484,18.899999618530273,2010,occurrence
HUMAN_OBSERVATION,Brazil,45.15636444091797,6510993445.0,ICMBio,-28.537025,-49.318389,1389,19.799999237060547,2010,occurrence
HUMAN_OBSERVATION,Brazil,219.0,6511158828.0,ICMBio,-25.433333,-54.55,1716,21.399999618530273,2010,occurrence
HUMAN_OBSERVATION,French Guiana,329.26226806640625,3310215431.0,UMS PatriNat,2.44257,-53.2178,2387,24.5,2010,occurrence
HUMAN_OBSERVATION,French Guiana,539.8171997070312,3310281927.0,UMS PatriNat,3.73168,-53.43138,2560,22.799999237060547,2010,occurrence
HUMAN_OBSERVATION,French Guiana,113.61398315429688,3310299151.0,UMS PatriNat,4.0705,-52.73528,3279,25.299999237060547,2010,occurrence
HUMAN_OBSERVATION,French Guiana,50.648101806640625,3310355087.0,UMS PatriNat,4.58023,-52.13713,3777,25.899999618530273,2010,occurrence
HUMAN_OBSERVATION,French Guiana,53.86444091796875,3310369613.0,UMS PatriNat,4.10751,-52.07192,3577,25.5,2010,occurrence
HUMAN_OBSERVATION,French Guiana,189.07315063476562,3310472003.0,UMS PatriNat,3.69234,-53.26107,2431,24.799999237060547,2010,occurrence
HUMAN_OBSERVATION,Colombia,148.2798614501953,3867529568.0,Carbones del Cerrejón Limited (Cerrejón),11.156722,-72.613028,1139,27.799999237060547,2010,occurrence
HUMAN_OBSERVATION,Colombia,243.3717498779297,3897894870.0,Carbones del Cerrejón Limited (Cerrejón),11.102222,-72.692694,1384,27.100000381469727,2010,occurrence
HUMAN_OBSERVATION,Colombia,127.42124938964844,3897901328.0,Carbones del Cerrejón Limited (Cerrejón),11.110778,-72.563917,1082,27.799999237060547,2010,occurrence
HUMAN_OBSERVATION,Colombia,118.9094009399414,3897914057.0,Carbones del Cerrejón Limited (Cerrejón),11.138389,-72.539889,1018,28.0,2010,occurrence
HUMAN_OBSERVATION,Colombia,116.25489807128906,3897920242.0,Carbones del Cerrejón Limited (Cerrejón),11.050417,-72.669778,1288,27.899999618530273,2010,occurrence
HUMAN_OBSERVATION,Colombia,145.8253173828125,3897922754.0,Carbones del Cerrejón Limited (Cerrejón),11.043167,-72.737861,1350,27.600000381469727,2010,occurrence
HUMAN_OBSERVATION,Colombia,139.97933959960938,3897929925.0,Carbones del Cerrejón Limited (Cerrejón),10.967333,-72.755139,1216,27.600000381469727,2010,occurrence
HUMAN_OBSERVATION,Colombia,108.30341339111328,3897955230.0,Carbones del Cerrejón Limited (Cerrejón),11.084639,-72.653333,1263,27.899999618530273,2010,occurrence
HUMAN_OBSERVATION,Colombia,92.36558532714844,3897965058.0,Carbones del Cerrejón Limited (Cerrejón),11.163472,-72.542611,988,28.100000381469727,2010,occurrence
HUMAN_OBSERVATION,Brazil,239.0157470703125,6510235175.0,ICMBio,-25.550556,-54.429167,1745,20.799999237060547,2009,occurrence
HUMAN_OBSERVATION,Brazil,236.77255249023438,6510235492.0,ICMBio,-25.564722,-54.433889,1745,20.899999618530273,2009,occurrence
HUMAN_OBSERVATION,Brazil,203.5599365234375,6511085733.0,ICMBio,-25.620833,-54.468611,1730,21.100000381469727,2009,occurrence
HUMAN_OBSERVATION,Brazil,233.01333618164062,6511156258.0,ICMBio,-25.553333,-54.460833,1740,21.0,2009,occurrence
HUMAN_OBSERVATION,Brazil,1154.9736328125,6511197954.0,ICMBio,-23.235556,-46.946389,1371,16.899999618530273,2009,occurrence
HUMAN_OBSERVATION,Brazil,360.07269287109375,6510254992.0,ICMBio,-9.335925,-37.878217,570,24.700000762939453,2009,occurrence
HUMAN_OBSERVATION,Brazil,828.746337890625,6510360885.0,ICMBio,-22.887722,-44.617083,1490,17.0,2009,occurrence
HUMAN_OBSERVATION,Brazil,81.80197143554688,6510740006.0,ICMBio,-19.137456,-40.202997,1190,24.0,2009,occurrence
HUMAN_OBSERVATION,Brazil,993.229248046875,6510513306.0,ICMBio,-22.4315443,-44.6145817,1569,17.399999618530273,2009,occurrence
HUMAN_OBSERVATION,Brazil,66.3046646118164,6510722073.0,ICMBio,-3.36135,-56.41509,2431,27.0,2009,occurrence
HUMAN_OBSERVATION,Brazil,2.4808688163757324,6510356563.0,ICMBio,-2.928056,-41.417306,1048,27.600000381469727,2008,occurrence
HUMAN_OBSERVATION,Brazil,783.54296875,6510118741.0,ICMBio,-15.031175,-46.023681,1195,23.100000381469727,2008,occurrence
HUMAN_OBSERVATION,Brazil,702.3233642578125,6510862189.0,ICMBio,-20.772778,-42.867778,1235,20.5,2008,occurrence
HUMAN_OBSERVATION,Brazil,1002.94580078125,6511291850.0,ICMBio,-22.466646,-42.998532,1748,17.299999237060547,2008,occurrence
HUMAN_OBSERVATION,Brazil,219.43707275390625,6510859960.0,ICMBio,-25.69,-54.429167,1718,21.100000381469727,2008,occurrence
HUMAN_OBSERVATION,Brazil,872.510009765625,6510119405.0,ICMBio,-29.433444,-50.385444,2068,15.199999809265137,2008,occurrence
HUMAN_OBSERVATION,Brazil,269.3380126953125,6510146076.0,ICMBio,-25.378889,-54.125833,1798,20.0,2008,occurrence
HUMAN_OBSERVATION,Brazil,1707.444091796875,6510255925.0,ICMBio,-22.464964,-43.0118215,1808,14.199999809265137,2008,occurrence
HUMAN_OBSERVATION,Brazil,576.791259765625,6510396804.0,ICMBio,-23.420406,-51.9516,1285,17.600000381469727,2008,occurrence
HUMAN_OBSERVATION,Brazil,298.0811462402344,6510426874.0,ICMBio,-25.374444,-54.129167,1811,19.899999618530273,2008,occurrence
HUMAN_OBSERVATION,Brazil,269.3380126953125,6510436678.0,ICMBio,-25.377778,-54.126944,1798,20.0,2008,occurrence
HUMAN_OBSERVATION,Brazil,298.0811462402344,6510489841.0,ICMBio,-25.376944,-54.128333,1811,19.899999618530273,2008,occurrence
HUMAN_OBSERVATION,Brazil,252.7134552001953,6510569636.0,ICMBio,-25.386111,-54.114444,1792,20.100000381469727,2008,occurrence
HUMAN_OBSERVATION,Brazil,274.0862731933594,6510746052.0,ICMBio,-25.377222,-54.118611,1807,20.0,2008,occurrence
HUMAN_OBSERVATION,Brazil,269.3380126953125,6510829491.0,ICMBio,-25.38,-54.125556,1798,20.0,2008,occurrence
HUMAN_OBSERVATION,Brazil,227.98471069335938,6511323516.0,ICMBio,-25.615278,-54.368056,1750,20.799999237060547,2008,occurrence
HUMAN_OBSERVATION,Brazil,1180.3857421875,6510077152.0,ICMBio,-26.6538868,-51.7841127,1921,15.399999618530273,2008,occurrence
HUMAN_OBSERVATION,Brazil,222.05001831054688,6510471244.0,ICMBio,-25.4478,-54.550994,1719,21.299999237060547,2008,occurrence
HUMAN_OBSERVATION,Brazil,252.48687744140625,6510080397.0,ICMBio,-25.6075,-54.408889,1746,20.799999237060547,2008,occurrence
HUMAN_OBSERVATION,Brazil,185.6484375,6510175629.0,ICMBio,-25.594444,-54.390556,1744,21.0,2008,occurrence
HUMAN_OBSERVATION,Brazil,214.2440643310547,6511007277.0,ICMBio,-25.6075,-54.492222,1735,21.0,2008,occurrence
HUMAN_OBSERVATION,Brazil,252.7134552001953,6511230096.0,ICMBio,-25.383056,-54.113889,1792,20.100000381469727,2007,occurrence
HUMAN_OBSERVATION,Brazil,203.5599365234375,6510564453.0,ICMBio,-25.621389,-54.469444,1730,21.100000381469727,2006,occurrence
HUMAN_OBSERVATION,Brazil,203.5599365234375,6510263829.0,ICMBio,-25.623611,-54.468056,1730,21.100000381469727,2006,occurrence
HUMAN_OBSERVATION,Argentina,247.22735595703125,382062945.0,APN-AR,-25.69786,-54.16541,1755,20.299999237060547,2006,occurrence
HUMAN_OBSERVATION,Brazil,168.19302368164062,5935376792.0,iNaturalist,-9.384356,-49.947394,1986,26.799999237060547,2006,occurrence
HUMAN_OBSERVATION,Argentina,183.46917724609375,233874301.0,APN-AR,-25.68159,-54.45527,1711,21.200000762939453,2004,occurrence
HUMAN_OBSERVATION,Argentina,187.17605590820312,233874257.0,APN-AR,-25.68405,-54.44971,1712,21.200000762939453,2003,occurrence
HUMAN_OBSERVATION,Argentina,183.46917724609375,382069375.0,APN-AR,-25.68158,-54.44981,1711,21.200000762939453,2003,occurrence
OCCURRENCE,Brazil,460.73895263671875,3967808191.0,Departamento Estadual de Proteção de Recursos Naturais - DEPRN,-21.9837659,-49.1837114,1170,21.399999618530273,2003,occurrence
OCCURRENCE,Brazil,601.6049194335938,3967808235.0,Departamento Estadual de Proteção de Recursos Naturais - DEPRN,-22.500469,-48.9171102,1245,20.5,2003,occurrence
OCCURRENCE,Brazil,545.3471069335938,3967810163.0,Departamento Estadual de Proteção de Recursos Naturais - DEPRN,-22.1004674,-49.1004092,1156,20.899999618530273,2003,occurrence
OCCURRENCE,Brazil,581.6962890625,3967810212.0,Departamento Estadual de Proteção de Recursos Naturais - DEPRN,-22.467169,-48.900413,1235,20.700000762939453,2003,occurrence
OCCURRENCE,Brazil,489.22760009765625,3967812129.0,Departamento Estadual de Proteção de Recursos Naturais - DEPRN,-22.1171663,-49.1671107,1165,21.200000762939453,2003,occurrence
OCCURRENCE,Brazil,552.4342651367188,3967813297.0,Departamento Estadual de Proteção de Recursos Naturais - DEPRN,-22.0837675,-49.0337097,1144,20.899999618530273,2003,occurrence
OCCURRENCE,Brazil,539.6580810546875,3967814326.0,Departamento Estadual de Proteção de Recursos Naturais - DEPRN,-22.1337689,-48.9337102,1142,21.0,2003,occurrence
OCCURRENCE,Brazil,565.4342041015625,3967818373.0,Departamento Estadual de Proteção de Recursos Naturais - DEPRN,-22.217168,-49.0004109,1170,20.799999237060547,2003,occurrence
HUMAN_OBSERVATION,Argentina,246.87574768066406,382069380.0,APN-AR,-25.66061,-54.50073,1732,20.799999237060547,2002,occurrence
HUMAN_OBSERVATION,Argentina,206.26902770996094,382069436.0,APN-AR,-25.68748,-54.45596,1727,21.0,2000,occurrence
HUMAN_OBSERVATION,Argentina,139.99624633789062,382069379.0,APN-AR,-25.68408,-54.44669,1714,21.200000762939453,1999,occurrence
PRESERVED_SPECIMEN,Colombia,1848.7344970703125,1314977858.0,Universidad Nacional de Colombia (UNAL),6.13823,-73.0987,2972,18.899999618530273,1997,occurrence
PRESERVED_SPECIMEN,Colombia,670.8560180664062,3390876106.0,Instituto Tecnológico Metropolitano (ITM),7.078889,-74.701111,3123,24.700000762939453,1995,occurrence
HUMAN_OBSERVATION,Argentina,239.4412841796875,382069550.0,APN-AR,-25.67961,-53.85937,1748,19.899999618530273,1994,occurrence
HUMAN_OBSERVATION,Guyana,380.2918701171875,197102141.0,Conservation International,3.25,-59.25,1525,25.899999618530273,1993,occurrence
HUMAN_OBSERVATION,Ecuador,358.9845886230469,197102143.0,Conservation International,-1.567,-80.717,434,23.0,1991,occurrence
HUMAN_OBSERVATION,Ecuador,680.9807739257812,197102132.0,Conservation International,-2.567,-79.35,1673,23.100000381469727,1991,occurrence
HUMAN_OBSERVATION,Ecuador,37.356651306152344,197104825.0,Conservation International,-1.333,-79.583,1877,25.399999618530273,1991,occurrence
HUMAN_OBSERVATION,Ecuador,278.4734802246094,197104836.0,Conservation International,-2.167,-80.033,1021,24.200000762939453,1991,occurrence
PRESERVED_SPECIMEN,Colombia,45.830326080322266,1609371464.0,Universidad del Valle (UniValle),5.097631,-76.695467,7865,26.700000762939453,1983,occurrence
PRESERVED_SPECIMEN,Peru,2386.68603515625,45869992.0,LSUMZ,-9.633,-76.133,561,17.0,1975,occurrence
PRESERVED_SPECIMEN,Guyana,195.55938720703125,1211797186.0,ROM,2.83333,-59.08242,1493,26.799999237060547,1973,occurrence
PRESERVED_SPECIMEN,Costa Rica,1373.985107421875,45869664.0,LSUMZ,9.5,-83.667,3587,19.100000381469727,1967,occurrence
PRESERVED_SPECIMEN,Costa Rica,2951.53466796875,45869665.0,LSUMZ,9.474,-83.526,2627,9.899999618530273,1967,occurrence
PRESERVED_SPECIMEN,Guyana,111.6604995727539,1211798675.0,ROM,2.83333,-59.51666,1461,27.399999618530273,1966,occurrence
PRESERVED_SPECIMEN,Venezuela (Bolivarian Republic of),294.44744873046875,1318054360.0,USNM,7.18,-62.37,1383,25.600000381469727,1966,occurrence
PRESERVED_SPECIMEN,Suriname,2.607063055038452,2432573644.0,,5.606575,-55.089221,2101,26.5,1965,occurrence
PRESERVED_SPECIMEN,Venezuela (Bolivarian Republic of),2251.70361328125,1320957946.0,USNM,10.55,-66.87,1049,14.899999618530273,1965,occurrence
PRESERVED_SPECIMEN,Colombia,944.7024536132812,865725986.0,MHNG,4.255,-76.1156,1298,23.799999237060547,1959,occurrence
PRESERVED_SPECIMEN,Colombia,921.79443359375,1142103129.0,MHNG,2.24,-77.01,2303,24.5,1959,occurrence
PRESERVED_SPECIMEN,Colombia,2884.077880859375,665860362.0,FMNH,2.5,-76.4,1687,12.399999618530273,1958,occurrence
PRESERVED_SPECIMEN,Colombia,1909.406494140625,665886881.0,FMNH,2.666667,-76.95,3238,17.5,1958,occurrence
PRESERVED_SPECIMEN,Colombia,3253.232666015625,665872610.0,FMNH,2.4,-76.416667,1936,8.800000190734863,1955,occurrence
PRESERVED_SPECIMEN,Colombia,1828.323486328125,665728566.0,FMNH,2.533333,-76.883333,2837,17.5,1955,occurrence
PRESERVED_SPECIMEN,Colombia,2600.41357421875,665832988.0,FMNH,4.6,-74.083333,862,13.399999618530273,1952,occurrence
PRESERVED_SPECIMEN,Colombia,1474.9771728515625,665832987.0,FMNH,1.616667,-75.983333,2016,19.600000381469727,1951,occurrence
PRESERVED_SPECIMEN,Peru,1577.5238037109375,665842107.0,FMNH,-14.183333,-69.166664,2080,18.5,1951,occurrence
PRESERVED_SPECIMEN,Peru,855.6759643554688,665828348.0,FMNH,-11.05,-75.316666,1830,23.399999618530273,1948,occurrence
PRESERVED_SPECIMEN,Paraguay,273.33624267578125,476845019.0,MCZ,-25.25815,-55.83608,1623,21.700000762939453,1932,occurrence
PRESERVED_SPECIMEN,Costa Rica,1918.787109375,1987329134.0,UMMZ,9.65,-83.91667,3507,14.899999618530273,1931,occurrence
PRESERVED_SPECIMEN,Brazil,47.332244873046875,476810202.0,MCZ,-24.52488,-48.10919,1519,22.5,1929,occurrence
PRESERVED_SPECIMEN,Brazil,547.9111328125,476850960.0,MCZ,-24.53649,-48.72427,1373,19.899999618530273,1929,occurrence
PRESERVED_SPECIMEN,Colombia,3270.407958984375,3046441283.0,Universidad de La Salle (La Salle),3.910475,-74.421519,1379,8.899999618530273,1927,occurrence
PRESERVED_SPECIMEN,Brazil,83.38765716552734,665793038.0,FMNH,-5.5,-45.25,1136,26.899999618530273,1924,occurrence
PRESERVED_SPECIMEN,Venezuela (Bolivarian Republic of),1225.890869140625,476845021.0,MCZ,8.56299,-71.17428,1027,20.799999237060547,1921,occurrence
PRESERVED_SPECIMEN,Ecuador,3939.533447265625,5004104318.0,NRM,0.116667,-78.266667,1398,5.5,1919,occurrence
PRESERVED_SPECIMEN,Peru,1245.5804443359375,665803899.0,FMNH,-10.066667,-75.533333,1853,21.399999618530273,1913,occurrence
PRESERVED_SPECIMEN,Ecuador,3975.031005859375,5004106237.0,NRM,-0.15,-78.6,1334,6.900000095367432,1912,occurrence
PRESERVED_SPECIMEN,Colombia,132.26705932617188,3046439536.0,Universidad de La Salle (La Salle),4.790352,-71.339167,1826,26.799999237060547,1911,occurrence
PRESERVED_SPECIMEN,Venezuela (Bolivarian Republic of),4435.4404296875,5004106009.0,NRM,8.55,-71.05,1098,3.4000000953674316,1908,occurrence
OCCURRENCE,Brazil,472.79010009765625,3967727682.0,Museu de Zoologia da Universidades de São Paulo,-21.9929689,-48.3912063,1296,21.399999618530273,1900,occurrence
OCCURRENCE,Brazil,692.195556640625,3967728703.0,Museu de Zoologia da Universidades de São Paulo,-22.1135694,-48.3137071,1328,20.0,1900,occurrence
OCCURRENCE,Brazil,751.8209838867188,3967815191.0,Museu de Zoologia da Universidades de São Paulo,-23.5507789,-46.6342991,1341,18.5,1900,occurrence
OCCURRENCE,Brazil,5.751346111297607,3967815206.0,Museu de Zoologia da Universidades de São Paulo,-23.4343825,-45.071189,2538,22.5,1900,occurrence
OCCURRENCE,Brazil,1604.93017578125,3967815965.0,Museu de Zoologia da Universidades de São Paulo,-22.7398791,-45.5917896,1836,13.5,1900,occurrence
OCCURRENCE,Brazil,256.0375671386719,3967816110.0,Museu de Zoologia da Universidades de São Paulo,-21.228258,-51.8682279,1118,23.600000381469727,1900,occurrence
OCCURRENCE,Brazil,627.5844116210938,3967817040.0,Museu de Zoologia da Universidades de São Paulo,-20.5065657,-47.7810003,1500,22.200000762939453,1900,occurrence
OCCURRENCE,Brazil,3.283316135406494,3967817120.0,Museu de Zoologia da Universidades de São Paulo,-24.8354776,-47.7504107,1986,21.899999618530273,1900,occurrence
